\\\\\\\\,width,height,,,,,,,,,,,,,,,,
ref_screen,640,960,,,,,,,,,,,,,,,,
key,filename1,filename2,x_psd,y_psd,width,height,z_order,is_toggle,label_1,label_2,owidth,oheight,r,g,b,sr,sg,sb
bg,pop_up.png,0,51,90,534,806,5,0,0,0,64,64,0,0,0,0,0,0
bg_title,popup_title.png,0,70,110,494,55,10,0,0,0,64,55,0,0,0,0,0,0
title,0,0,254,116,129,37,15,0,0,0,0,0,68,37,16,0,0,0
btn_back,exit.png,exit_s.png,523,79,79,79,20,0,0,0,0,0,0,0,0,0,0,0
cell,bg_list.png,0,70,187,500,227,25,0,0,0,64,64,0,0,0,0,0,0
icon,bg_45.png,0,90,224,124,147,35,0,0,0,0,0,0,0,0,0,0,0
t_online,0,0,116,375,124,25,35,0,0,0,0,0,200,200,200,100,100,200
bg_alias,title_popup.png,0,222,202,327,56,40,0,0,0,64,56,0,0,0,0,0,0
c_alias,0,0,238,199,311,50,45,0,0,0,0,0,45,22,7,0,0,0
btn_info,button.png,button_s.png,240,265,140,64,45,0,0,0,80,64,0,0,0,0,0,0
t_info,0,0,278,274,64,36,50,0,0,0,0,0,45,22,7,0,0,0
btn_remove,button.png,button_s.png,240,339,140,64,45,0,0,0,80,64,0,0,0,0,0,0
t_remove,0,0,278,348,64,36,50,0,0,0,0,0,45,22,7,0,0,0
btn_chat,button.png,button_s.png,390,265,140,64,45,0,0,0,80,64,0,0,0,0,0,0
t_chat,0,0,428,274,64,36,50,0,0,0,0,0,45,22,7,0,0,0
btn_fight,button.png,button_s.png,390,339,140,64,45,0,0,0,80,64,0,0,0,0,0,0
t_fight,0,0,428,348,64,36,50,0,0,0,0,0,45,22,7,0,0,0
btn_add,button.png,button_s.png,315,302,140,64,45,0,0,0,80,64,0,0,0,0,0,0
t_add,0,0,353,311,64,36,50,0,0,0,0,0,45,22,7,0,0,0
table,0,0,67,187,500,583,50,0,0,0,0,0,0,0,0,0,0,0
btn_search,button.png,button_s.png,250,800,140,64,55,0,0,0,80,64,0,0,0,0,0,0
t_search,0,0,288,809,64,36,50,0,0,0,0,0,45,22,7,0,0,0
